timestamp,split_ratio
2000-04-26T04:00:00Z,2.0
2004-03-30T05:00:00Z,2.0
2007-04-02T04:00:00Z,2.0
2014-10-10T04:00:00Z,2.0
2021-03-05T05:00:00Z,2.0
2024-06-12T04:00:00Z,2.0
