timestamp,split_ratio
1986-03-03T05:00:00Z,2.0
1993-03-01T05:00:00Z,2.0
1996-08-16T04:00:00Z,2.0
1998-08-21T04:00:00Z,2.0
2022-04-01T04:00:00Z,1.025
