timestamp,split_ratio
1983-03-24T05:00:00Z,1.5
1986-05-12T04:00:00Z,1.5
1991-05-30T04:00:00Z,1.25
1998-03-02T05:00:00Z,1.5
2000-08-24T04:00:00Z,2.0
2001-11-23T05:00:00Z,2.0
2005-11-29T05:00:00Z,2.0
2018-03-29T04:00:00Z,2.0
