timestamp,split_ratio
1963-05-14T04:00:00Z,1.1
1964-08-03T04:00:00Z,2.0
1967-11-06T05:00:00Z,1.1
1973-12-18T05:00:00Z,2.0
1978-07-03T04:00:00Z,2.0
1980-06-23T04:00:00Z,2.0
1997-06-06T04:00:00Z,2.0
1999-10-04T04:00:00Z,2.0
