timestamp,split_ratio
2001-07-17T04:00:00Z,1.17
2003-08-22T04:00:00Z,1.1
2004-08-25T04:00:00Z,1.0574
2005-09-07T04:00:00Z,1.0998
2007-08-20T04:00:00Z,1.1479
2008-08-13T04:00:00Z,1.029
