timestamp,dividend
2005-09-07T04:00:00Z,0.008492
2007-08-20T04:00:00Z,0.136471
2008-08-13T04:00:00Z,0.196313
2009-07-27T04:00:00Z,0.053735
2010-07-27T04:00:00Z,0.040194
2011-08-12T04:00:00Z,0.088674
2012-08-20T04:00:00Z,0.095
2013-07-26T04:00:00Z,0.176
2013-07-30T04:00:00Z,0.176
2014-08-13T04:00:00Z,0.217
2015-08-10T04:00:00Z,0.323
2016-08-15T04:00:00Z,0.251
2017-08-09T04:00:00Z,0.231
2018-04-18T04:00:00Z,0.368
2018-08-10T04:00:00Z,0.164
2019-08-13T04:00:00Z,0.16
2020-08-13T04:00:00Z,0.136
2021-09-03T04:00:00Z,0.302
2022-06-29T04:00:00Z,0.479
2023-06-30T04:00:00Z,0.571
2024-07-02T04:00:00Z,0.322
2025-07-02T04:00:00Z,0.356
