timestamp,split_ratio
1983-12-14T05:00:00Z,1.2
1984-10-22T04:00:00Z,1.1
1985-06-04T04:00:00Z,1.5
1986-03-03T05:00:00Z,1.3333333333333333
1987-02-03T05:00:00Z,2.0
1993-06-15T04:00:00Z,1.25
1996-03-18T05:00:00Z,1.5
1998-06-09T04:00:00Z,2.0
2001-03-19T05:00:00Z,2.0
2018-03-19T04:00:00Z,2.0
