timestamp,split_ratio
1986-04-01T05:00:00Z,2.0
1987-02-23T05:00:00Z,1.5
1993-09-02T04:00:00Z,1.5
1994-04-29T04:00:00Z,2.0
1998-05-27T04:00:00Z,2.0
1999-03-19T05:00:00Z,2.0
2002-05-13T04:00:00Z,1.5
2005-08-04T04:00:00Z,1.5
