timestamp,split_ratio
1987-11-20T05:00:00Z,2.0
2004-03-01T05:00:00Z,2.0
2006-11-28T05:00:00Z,1.5
2010-12-22T05:00:00Z,1.5
2012-07-02T04:00:00Z,1.5
