timestamp,split_ratio
1990-08-13T04:00:00Z,2.0
1991-09-11T04:00:00Z,3.0
1995-08-16T04:00:00Z,2.0
1999-03-01T05:00:00Z,2.0
1999-11-22T05:00:00Z,2.0
