timestamp,split_ratio
1980-04-02T05:00:00Z,1.5
1981-02-06T05:00:00Z,1.5
1986-05-16T04:00:00Z,2.0
1992-04-07T04:00:00Z,2.0
1993-10-06T04:00:00Z,2.0
1995-10-13T04:00:00Z,2.0
1997-10-14T04:00:00Z,2.0
2000-03-16T05:00:00Z,2.0
2002-04-17T04:00:00Z,2.0
