timestamp,dividend
2006-11-01T05:00:00Z,1.471388
2012-03-30T04:00:00Z,0.071531
2012-06-29T04:00:00Z,0.071531
2012-09-28T04:00:00Z,0.071531
2012-12-27T05:00:00Z,0.071531
2013-03-28T04:00:00Z,0.085837
2013-06-28T04:00:00Z,0.085837
2013-09-27T04:00:00Z,0.085837
2013-12-27T05:00:00Z,0.094421
2014-04-09T04:00:00Z,0.094421
2014-06-27T04:00:00Z,0.094421
2014-09-26T04:00:00Z,0.094421
2015-01-02T05:00:00Z,0.1
2015-03-27T04:00:00Z,0.1
2015-06-26T04:00:00Z,0.1
2015-09-25T04:00:00Z,0.1
2015-12-31T05:00:00Z,0.115
2016-04-01T04:00:00Z,0.115
2016-06-30T04:00:00Z,0.115
2016-09-30T04:00:00Z,0.115
2016-12-29T05:00:00Z,0.132
2017-03-31T04:00:00Z,0.132
2017-06-29T04:00:00Z,0.132
2017-10-02T04:00:00Z,0.132
2017-12-29T05:00:00Z,0.149
2018-04-02T04:00:00Z,0.149
2018-07-02T04:00:00Z,0.149
2018-10-01T04:00:00Z,0.149
2018-12-28T05:00:00Z,0.164
2019-04-01T04:00:00Z,0.164
2019-07-01T04:00:00Z,0.164
2019-09-30T04:00:00Z,0.164
2019-12-30T05:00:00Z,0.18
2020-03-30T04:00:00Z,0.18
2020-06-29T04:00:00Z,0.18
2020-10-05T04:00:00Z,0.18
2021-01-04T05:00:00Z,0.194
2021-04-05T04:00:00Z,0.194
2021-07-02T04:00:00Z,0.194
2021-10-04T04:00:00Z,0.194
2022-01-03T05:00:00Z,0.21
2022-04-04T04:00:00Z,0.21
2022-07-01T04:00:00Z,0.21
2022-10-03T04:00:00Z,0.21
2022-12-30T05:00:00Z,0.225
2023-04-03T04:00:00Z,0.225
2023-06-30T04:00:00Z,0.225
2023-10-02T04:00:00Z,0.225
2023-12-29T05:00:00Z,0.236
2024-04-01T04:00:00Z,0.236
2024-07-02T04:00:00Z,0.236
2024-10-01T04:00:00Z,0.236
2024-12-31T05:00:00Z,0.248
2025-04-01T04:00:00Z,0.248
2025-07-01T04:00:00Z,0.248
2025-09-30T04:00:00Z,0.248
