timestamp,split_ratio
1987-03-12T05:00:00Z,2.0
1988-11-23T05:00:00Z,2.0
1993-08-11T04:00:00Z,2.0
1999-10-27T04:00:00Z,2.0
2000-10-25T04:00:00Z,2.0
2005-05-24T04:00:00Z,2.0
