timestamp,split_ratio
1983-10-11T04:00:00Z,2.0
1986-11-07T05:00:00Z,1.5
1994-05-16T04:00:00Z,2.0
1996-08-09T04:00:00Z,2.0
1998-08-14T04:00:00Z,2.0
2007-07-02T04:00:00Z,0.9434
