timestamp,split_ratio
1977-05-31T04:00:00Z,2.0
1983-05-27T04:00:00Z,2.0
1987-06-10T04:00:00Z,2.0
1997-03-03T05:00:00Z,2.0
1999-03-01T05:00:00Z,2.0
2001-08-07T04:00:00Z,1.0506662800214757
