timestamp,split_ratio
2012-06-20T04:00:00Z,1.01892
2013-05-23T04:00:00Z,1.0203
2014-07-09T04:00:00Z,1.023
2016-07-06T04:00:00Z,1.0223
2018-11-23T05:00:00Z,3.0
