timestamp,open,high,low,close,adj_close,volume,open_adj,high_adj,low_adj,close_adj
2024-12-26T14:30:00Z,59.013778938293456,59.013778938293456,59.013778938293456,59.013778938293456,59.013778938293456,17.467340660095214,59.013778938293456,59.013778938293456,59.013778938293456,59.013778938293456
2024-12-26T14:31:00Z,59.013778938293456,59.02884379577637,59.013778938293456,59.02884379577637,59.02884379577637,18.606588287353514,59.013778938293456,59.02884379577637,59.013778938293456,59.02884379577637
2024-12-26T14:32:00Z,59.02884379577637,59.043904861450194,59.02884379577637,59.043904861450194,59.043904861450194,22.024031753540037,59.02884379577637,59.043904861450194,59.02884379577637,59.043904861450194
2024-12-26T14:33:00Z,59.043904861450194,59.058969718933106,59.043904861450194,59.058969718933106,59.058969718933106,27.718779983520506,59.043904861450194,59.058969718933106,59.043904861450194,59.058969718933106
2024-12-26T14:34:00Z,59.058969718933106,59.07403457641602,59.058969718933106,59.07403457641602,59.07403457641602,35.689348449707026,59.058969718933106,59.07403457641602,59.058969718933106,59.07403457641602
2024-12-26T14:35:00Z,59.07403457641602,59.08909943389892,59.07403457641602,59.08909943389892,59.08909943389892,45.93365737915039,59.07403457641602,59.08909943389892,59.07403457641602,59.08909943389892
2024-12-26T14:36:00Z,59.08909943389892,59.10416049957276,59.08909943389892,59.10416049957276,59.10416049957276,58.449031753540034,59.08909943389892,59.10416049957276,59.08909943389892,59.10416049957276
2024-12-26T14:37:00Z,59.10416049957276,59.11922535705566,59.10416049957276,59.11922535705566,59.11922535705566,73.23221206665039,59.10416049957276,59.11922535705566,59.10416049957276,59.11922535705566
2024-12-26T14:38:00Z,59.11922535705566,59.134290214538574,59.11922535705566,59.134290214538574,59.134290214538574,90.27933639526367,59.11922535705566,59.134290214538574,59.11922535705566,59.134290214538574
2024-12-26T14:39:00Z,59.134290214538574,59.1493512802124,59.134290214538574,59.1493512802124,59.1493512802124,109.5859619140625,59.134290214538574,59.1493512802124,59.134290214538574,59.1493512802124
2024-12-26T14:40:00Z,59.1493512802124,59.16441613769531,59.1493512802124,59.16441613769531,59.16441613769531,131.14703979492188,59.1493512802124,59.16441613769531,59.1493512802124,59.16441613769531
2024-12-26T14:41:00Z,59.16441613769531,59.179480995178224,59.16441613769531,59.179480995178224,59.179480995178224,154.95696899414062,59.16441613769531,59.179480995178224,59.16441613769531,59.179480995178224
2024-12-26T14:42:00Z,59.179480995178224,59.19454206085205,59.179480995178224,59.19454206085205,59.19454206085205,181.0095101928711,59.179480995178224,59.19454206085205,59.179480995178224,59.19454206085205
2024-12-26T14:43:00Z,59.19454206085205,59.20960691833496,59.19454206085205,59.20960691833496,59.20960691833496,209.2978790283203,59.19454206085205,59.20960691833496,59.19454206085205,59.20960691833496
2024-12-26T14:44:00Z,59.20960691833496,59.22467177581787,59.20960691833496,59.22467177581787,59.22467177581787,239.81470306396483,59.20960691833496,59.22467177581787,59.20960691833496,59.22467177581787
2024-12-26T14:45:00Z,59.22467177581787,59.23973663330078,59.22467177581787,59.23973663330078,59.23973663330078,272.55200744628905,59.22467177581787,59.23973663330078,59.22467177581787,59.23973663330078
2024-12-26T14:46:00Z,59.23973663330078,59.254797698974606,59.23973663330078,59.254797698974606,59.254797698974606,307.5012579345703,59.23973663330078,59.254797698974606,59.23973663330078,59.254797698974606
2024-12-26T14:47:00Z,59.254797698974606,59.26986255645752,59.254797698974606,59.26986255645752,59.26986255645752,344.65334655761717,59.254797698974606,59.26986255645752,59.254797698974606,59.26986255645752
2024-12-26T14:48:00Z,59.26986255645752,59.28492741394043,59.26986255645752,59.28492741394043,59.28492741394043,383.9985772705078,59.26986255645752,59.28492741394043,59.26986255645752,59.28492741394043
2024-12-26T14:49:00Z,59.28492741394043,59.29998847961426,59.28492741394043,59.29998847961426,59.29998847961426,425.5266516113281,59.28492741394043,59.29998847961426,59.28492741394043,59.29998847961426
2024-12-26T14:50:00Z,59.29998847961426,59.31505333709717,59.29998847961426,59.31505333709717,59.31505333709717,469.2267834472656,59.29998847961426,59.31505333709717,59.29998847961426,59.31505333709717
2024-12-26T14:51:00Z,59.31505333709717,59.33011819458008,59.31505333709717,59.33011819458008,59.33011819458008,515.0875268554687,59.31505333709717,59.33011819458008,59.31505333709717,59.33011819458008
2024-12-26T14:52:00Z,59.33011819458008,59.34517926025391,59.33011819458008,59.34517926025391,59.34517926025391,563.0969482421875,59.33011819458008,59.34517926025391,59.33011819458008,59.34517926025391
2024-12-26T14:53:00Z,59.34517926025391,59.36024411773682,59.34517926025391,59.36024411773682,59.36024411773682,613.2425402832031,59.34517926025391,59.36024411773682,59.34517926025391,59.36024411773682
2024-12-26T14:54:00Z,59.36024411773682,59.375308975219724,59.36024411773682,59.375308975219724,59.375308975219724,665.5112219238281,59.36024411773682,59.375308975219724,59.36024411773682,59.375308975219724
2024-12-26T14:55:00Z,59.375308975219724,59.390373832702636,59.375308975219724,59.390373832702636,59.390373832702636,719.8892810058593,59.375308975219724,59.390373832702636,59.375308975219724,59.390373832702636
2024-12-26T14:56:00Z,59.390373832702636,59.40543489837646,59.390373832702636,59.40543489837646,59.40543489837646,776.3626037597655,59.390373832702636,59.40543489837646,59.390373832702636,59.40543489837646
2024-12-26T14:57:00Z,59.40543489837646,59.420499755859375,59.40543489837646,59.420499755859375,59.420499755859375,834.9163879394531,59.40543489837646,59.420499755859375,59.40543489837646,59.420499755859375
2024-12-26T14:58:00Z,59.420499755859375,59.43556461334229,59.420499755859375,59.43556461334229,59.43556461334229,895.5354870605469,59.420499755859375,59.43556461334229,59.420499755859375,59.43556461334229
2024-12-26T14:59:00Z,59.43556461334229,59.45062567901611,59.43556461334229,59.45062567901611,59.45062567901611,958.2039514160156,59.43556461334229,59.45062567901611,59.43556461334229,59.45062567901611
2024-12-26T15:00:00Z,59.45062567901611,59.465690536499025,59.45062567901611,59.465690536499025,59.465690536499025,1022.9054296874999,59.45062567901611,59.465690536499025,59.45062567901611,59.465690536499025
2024-12-26T15:01:00Z,59.465690536499025,59.48075539398193,59.465690536499025,59.48075539398193,59.48075539398193,1089.6231689453125,59.465690536499025,59.48075539398193,59.465690536499025,59.48075539398193
2024-12-26T15:02:00Z,59.48075539398193,59.495816459655764,59.48075539398193,59.495816459655764,59.495816459655764,1158.33978515625,59.48075539398193,59.495816459655764,59.48075539398193,59.495816459655764
2024-12-26T15:03:00Z,59.495816459655764,59.51088131713867,59.495816459655764,59.51088131713867,59.51088131713867,1229.0371484375,59.495816459655764,59.51088131713867,59.495816459655764,59.51088131713867
2024-12-26T15:04:00Z,59.51088131713867,59.52594617462158,59.51088131713867,59.52594617462158,59.52594617462158,1301.6968994140625,59.51088131713867,59.52594617462158,59.51088131713867,59.52594617462158
2024-12-26T15:05:00Z,59.52594617462158,59.54101103210449,59.52594617462158,59.54101103210449,59.54101103210449,1376.3001049804686,59.52594617462158,59.54101103210449,59.52594617462158,59.54101103210449
2024-12-26T15:06:00Z,59.54101103210449,59.55607209777832,59.54101103210449,59.55607209777832,59.55607209777832,1452.827373046875,59.54101103210449,59.55607209777832,59.54101103210449,59.55607209777832
2024-12-26T15:07:00Z,59.55607209777832,59.57113695526123,59.55607209777832,59.57113695526123,59.57113695526123,1531.2586230468748,59.55607209777832,59.57113695526123,59.55607209777832,59.57113695526123
2024-12-26T15:08:00Z,59.57113695526123,59.58620181274414,59.57113695526123,59.58620181274414,59.58620181274414,1611.5734301757811,59.57113695526123,59.58620181274414,59.57113695526123,59.58620181274414
2024-12-26T15:09:00Z,59.58620181274414,59.60126287841797,59.58620181274414,59.60126287841797,59.60126287841797,1693.7509106445311,59.58620181274414,59.60126287841797,59.58620181274414,59.60126287841797
2024-12-26T15:10:00Z,59.60126287841797,59.61632773590088,59.60126287841797,59.61632773590088,59.61632773590088,1777.7694921875,59.60126287841797,59.61632773590088,59.60126287841797,59.61632773590088
2024-12-26T15:11:00Z,59.61632773590088,59.63139259338379,59.61632773590088,59.63139259338379,59.63139259338379,1863.607373046875,59.61632773590088,59.63139259338379,59.61632773590088,59.63139259338379
2024-12-26T15:12:00Z,59.63139259338379,59.64645365905762,59.63139259338379,59.64645365905762,59.64645365905762,1951.242177734375,59.63139259338379,59.64645365905762,59.63139259338379,59.64645365905762
2024-12-26T15:13:00Z,59.64645365905762,59.661518516540525,59.64645365905762,59.661518516540525,59.661518516540525,2040.6509570312498,59.64645365905762,59.661518516540525,59.64645365905762,59.661518516540525
2024-12-26T15:14:00Z,59.661518516540525,59.67658337402344,59.661518516540525,59.67658337402344,59.67658337402344,2131.810302734375,59.661518516540525,59.67658337402344,59.661518516540525,59.67658337402344
2024-12-26T15:15:00Z,59.67658337402344,59.69164823150635,59.67658337402344,59.69164823150635,59.69164823150635,2224.6965771484374,59.67658337402344,59.69164823150635,59.67658337402344,59.69164823150635
2024-12-26T15:16:00Z,59.69164823150635,59.706709297180176,59.69164823150635,59.706709297180176,59.706709297180176,2319.285454101562,59.69164823150635,59.706709297180176,59.69164823150635,59.706709297180176
2024-12-26T15:17:00Z,59.706709297180176,59.72177415466309,59.706709297180176,59.72177415466309,59.72177415466309,2415.5523779296873,59.706709297180176,59.72177415466309,59.706709297180176,59.72177415466309
2024-12-26T15:18:00Z,59.72177415466309,59.73683901214599,59.72177415466309,59.73683901214599,59.73683901214599,2513.472333984375,59.72177415466309,59.73683901214599,59.72177415466309,59.73683901214599
2024-12-26T15:19:00Z,59.73683901214599,59.751900077819826,59.73683901214599,59.751900077819826,59.751900077819826,2613.0193896484375,59.73683901214599,59.751900077819826,59.73683901214599,59.751900077819826
2024-12-26T15:20:00Z,59.751900077819826,59.76696493530273,59.751900077819826,59.76696493530273,59.76696493530273,2714.1678417968747,59.751900077819826,59.76696493530273,59.751900077819826,59.76696493530273
2024-12-26T15:21:00Z,59.76696493530273,59.78202979278564,59.76696493530273,59.78202979278564,59.78202979278564,2816.891298828125,59.76696493530273,59.78202979278564,59.76696493530273,59.78202979278564
2024-12-26T15:22:00Z,59.78202979278564,59.79709085845947,59.78202979278564,59.79709085845947,59.79709085845947,2921.16291015625,59.78202979278564,59.79709085845947,59.78202979278564,59.79709085845947
2024-12-26T15:23:00Z,59.79709085845947,59.81215571594238,59.79709085845947,59.81215571594238,59.81215571594238,3026.9553662109374,59.79709085845947,59.81215571594238,59.79709085845947,59.81215571594238
2024-12-26T15:24:00Z,59.81215571594238,59.82722057342529,59.81215571594238,59.82722057342529,59.82722057342529,3134.241357421875,59.81215571594238,59.82722057342529,59.81215571594238,59.82722057342529
2024-12-26T15:25:00Z,59.82722057342529,59.842285430908206,59.82722057342529,59.842285430908206,59.842285430908206,3242.99265625,59.82722057342529,59.842285430908206,59.82722057342529,59.842285430908206
2024-12-26T15:26:00Z,59.842285430908206,59.85734649658203,59.842285430908206,59.85734649658203,59.85734649658203,3353.18103515625,59.842285430908206,59.85734649658203,59.842285430908206,59.85734649658203
2024-12-26T15:27:00Z,59.85734649658203,59.872411354064944,59.85734649658203,59.872411354064944,59.872411354064944,3464.7775781249998,59.85734649658203,59.872411354064944,59.85734649658203,59.872411354064944
2024-12-26T15:28:00Z,59.872411354064944,59.88747621154785,59.872411354064944,59.88747621154785,59.88747621154785,3577.7531396484374,59.872411354064944,59.88747621154785,59.872411354064944,59.88747621154785
2024-12-26T15:29:00Z,59.88747621154785,59.90253727722168,59.88747621154785,59.90253727722168,59.90253727722168,3692.07857421875,59.88747621154785,59.90253727722168,59.88747621154785,59.90253727722168
2024-12-26T15:30:00Z,59.90253727722168,59.91760213470459,59.90253727722168,59.91760213470459,59.91760213470459,3807.723588867187,59.90253727722168,59.91760213470459,59.90253727722168,59.91760213470459
2024-12-26T15:31:00Z,59.91760213470459,59.9326669921875,59.91760213470459,59.9326669921875,59.9326669921875,3924.658349609375,59.91760213470459,59.9326669921875,59.91760213470459,59.9326669921875
2024-12-26T15:32:00Z,59.9326669921875,59.947728057861326,59.9326669921875,59.947728057861326,59.947728057861326,4042.8523339843746,59.9326669921875,59.947728057861326,59.9326669921875,59.947728057861326
2024-12-26T15:33:00Z,59.947728057861326,59.96279291534424,59.947728057861326,59.96279291534424,59.96279291534424,4162.27501953125,59.947728057861326,59.96279291534424,59.947728057861326,59.96279291534424
2024-12-26T15:34:00Z,59.96279291534424,59.97785777282715,59.96279291534424,59.97785777282715,59.97785777282715,4282.894277343749,59.96279291534424,59.97785777282715,59.96279291534424,59.97785777282715
2024-12-26T15:35:00Z,59.97785777282715,59.992922630310055,59.97785777282715,59.992922630310055,59.992922630310055,4404.679814453125,59.97785777282715,59.992922630310055,59.97785777282715,59.992922630310055
2024-12-26T15:36:00Z,59.992922630310055,60.00798369598389,59.992922630310055,60.00798369598389,60.00798369598389,4527.598583984375,59.992922630310055,60.00798369598389,59.992922630310055,60.00798369598389
2024-12-26T15:37:00Z,60.00798369598389,60.02304855346679,60.00798369598389,60.02304855346679,60.02304855346679,4651.619833984375,60.00798369598389,60.02304855346679,60.00798369598389,60.02304855346679
2024-12-26T15:38:00Z,60.02304855346679,60.038113410949705,60.02304855346679,60.038113410949705,60.038113410949705,4776.710517578124,60.02304855346679,60.038113410949705,60.02304855346679,60.038113410949705
2024-12-26T15:39:00Z,60.038113410949705,60.05317447662353,60.038113410949705,60.05317447662353,60.05317447662353,4902.8375878906245,60.038113410949705,60.05317447662353,60.038113410949705,60.05317447662353
2024-12-26T15:40:00Z,60.05317447662353,60.068239334106444,60.05317447662353,60.068239334106444,60.068239334106444,5029.968916015625,60.05317447662353,60.068239334106444,60.05317447662353,60.068239334106444
2024-12-26T15:41:00Z,60.068239334106444,60.083304191589356,60.068239334106444,60.083304191589356,60.083304191589356,5158.070996093749,60.068239334106444,60.083304191589356,60.068239334106444,60.083304191589356
2024-12-26T15:42:00Z,60.083304191589356,60.09836525726318,60.083304191589356,60.09836525726318,60.09836525726318,5287.1107812499995,60.083304191589356,60.09836525726318,60.083304191589356,60.09836525726318
2024-12-26T15:43:00Z,60.09836525726318,60.113430114746095,60.09836525726318,60.113430114746095,60.113430114746095,5417.05384765625,60.09836525726318,60.113430114746095,60.09836525726318,60.113430114746095
2024-12-26T15:44:00Z,60.113430114746095,60.12849497222901,60.113430114746095,60.12849497222901,60.12849497222901,5547.8671484375,60.113430114746095,60.12849497222901,60.113430114746095,60.12849497222901
2024-12-26T15:45:00Z,60.12849497222901,60.14355982971191,60.12849497222901,60.14355982971191,60.14355982971191,5679.51580078125,60.12849497222901,60.14355982971191,60.12849497222901,60.14355982971191
2024-12-26T15:46:00Z,60.14355982971191,60.158620895385745,60.14355982971191,60.158620895385745,60.158620895385745,5811.96583984375,60.14355982971191,60.158620895385745,60.14355982971191,60.158620895385745
2024-12-26T15:47:00Z,60.158620895385745,60.17368575286865,60.158620895385745,60.17368575286865,60.17368575286865,5945.1828417968745,60.158620895385745,60.17368575286865,60.158620895385745,60.17368575286865
2024-12-26T15:48:00Z,60.17368575286865,60.18875061035156,60.17368575286865,60.18875061035156,60.18875061035156,6079.131923828125,60.17368575286865,60.18875061035156,60.17368575286865,60.18875061035156
2024-12-26T15:49:00Z,60.18875061035156,60.20381167602539,60.18875061035156,60.20381167602539,60.20381167602539,6213.777744140624,60.18875061035156,60.20381167602539,60.18875061035156,60.20381167602539
2024-12-26T15:50:00Z,60.20381167602539,60.2188765335083,60.20381167602539,60.2188765335083,60.2188765335083,6349.0858789062495,60.20381167602539,60.2188765335083,60.20381167602539,60.2188765335083
2024-12-26T15:51:00Z,60.2188765335083,60.23394139099121,60.2188765335083,60.23394139099121,60.23394139099121,6485.02052734375,60.2188765335083,60.23394139099121,60.2188765335083,60.23394139099121
2024-12-26T15:52:00Z,60.23394139099121,60.24900245666504,60.23394139099121,60.24900245666504,60.24900245666504,6621.54634765625,60.23394139099121,60.24900245666504,60.23394139099121,60.24900245666504
2024-12-26T15:53:00Z,60.24900245666504,60.26406731414795,60.24900245666504,60.26406731414795,60.26406731414795,6758.6275390625,60.24900245666504,60.26406731414795,60.24900245666504,60.26406731414795
2024-12-26T15:54:00Z,60.26406731414795,60.279132171630856,60.26406731414795,60.279132171630856,60.279132171630856,6896.228759765625,60.26406731414795,60.279132171630856,60.26406731414795,60.279132171630856
2024-12-26T15:55:00Z,60.279132171630856,60.29419702911377,60.279132171630856,60.29419702911377,60.29419702911377,7034.314208984375,60.279132171630856,60.29419702911377,60.279132171630856,60.29419702911377
2024-12-26T15:56:00Z,60.29419702911377,60.309258094787594,60.29419702911377,60.309258094787594,60.309258094787594,7172.84716796875,60.29419702911377,60.309258094787594,60.29419702911377,60.309258094787594
2024-12-26T15:57:00Z,60.309258094787594,60.32432295227051,60.309258094787594,60.32432295227051,60.32432295227051,7311.7918359375,60.309258094787594,60.32432295227051,60.309258094787594,60.32432295227051
2024-12-26T15:58:00Z,60.32432295227051,60.33938780975342,60.32432295227051,60.33938780975342,60.33938780975342,7451.112412109374,60.32432295227051,60.33938780975342,60.32432295227051,60.33938780975342
2024-12-26T15:59:00Z,60.33938780975342,60.354448875427245,60.33938780975342,60.354448875427245,60.354448875427245,7590.771718749999,60.33938780975342,60.354448875427245,60.33938780975342,60.354448875427245
2024-12-26T16:00:00Z,60.354448875427245,60.36951373291016,60.354448875427245,60.36951373291016,60.36951373291016,7730.73349609375,60.354448875427245,60.36951373291016,60.354448875427245,60.36951373291016
2024-12-26T16:01:00Z,60.36951373291016,60.38457859039307,60.36951373291016,60.38457859039307,60.38457859039307,7870.96240234375,60.36951373291016,60.38457859039307,60.36951373291016,60.38457859039307
2024-12-26T16:02:00Z,60.38457859039307,60.399639656066896,60.38457859039307,60.399639656066896,60.399639656066896,8011.420800781249,60.38457859039307,60.399639656066896,60.38457859039307,60.399639656066896
2024-12-26T16:03:00Z,60.399639656066896,60.41470451354981,60.399639656066896,60.41470451354981,60.41470451354981,8152.0710546875,60.399639656066896,60.41470451354981,60.399639656066896,60.41470451354981
2024-12-26T16:04:00Z,60.41470451354981,60.42976937103271,60.41470451354981,60.42976937103271,60.42976937103271,8292.87828125,60.41470451354981,60.42976937103271,60.41470451354981,60.42976937103271
2024-12-26T16:05:00Z,60.42976937103271,60.444834228515624,60.42976937103271,60.444834228515624,60.444834228515624,8433.80576171875,60.42976937103271,60.444834228515624,60.42976937103271,60.444834228515624
2024-12-26T16:06:00Z,60.444834228515624,60.45989529418945,60.444834228515624,60.45989529418945,60.45989529418945,8574.81494140625,60.444834228515624,60.45989529418945,60.444834228515624,60.45989529418945
2024-12-26T16:07:00Z,60.45989529418945,60.47496015167236,60.45989529418945,60.47496015167236,60.47496015167236,8715.8709375,60.45989529418945,60.47496015167236,60.45989529418945,60.47496015167236
2024-12-26T16:08:00Z,60.47496015167236,60.47496015167236,60.466599212646486,60.466599212646486,60.466599212646486,8856.93611328125,60.47496015167236,60.47496015167236,60.466599212646486,60.466599212646486
2024-12-26T16:09:00Z,60.466599212646486,60.466599212646486,60.45824206542969,60.45824206542969,60.45824206542969,8997.97283203125,60.466599212646486,60.466599212646486,60.45824206542969,60.45824206542969
2024-12-26T16:10:00Z,60.45824206542969,60.45824206542969,60.44988112640381,60.44988112640381,60.44988112640381,9138.9462109375,60.45824206542969,60.45824206542969,60.44988112640381,60.44988112640381
2024-12-26T16:11:00Z,60.44988112640381,60.44988112640381,60.44152018737793,60.44152018737793,60.44152018737793,9279.8176953125,60.44988112640381,60.44988112640381,60.44152018737793,60.44152018737793
2024-12-26T16:12:00Z,60.44152018737793,60.44152018737793,60.43316304016113,60.43316304016113,60.43316304016113,9420.551484374999,60.44152018737793,60.44152018737793,60.43316304016113,60.43316304016113
2024-12-26T16:13:00Z,60.43316304016113,60.43316304016113,60.424802101135256,60.424802101135256,60.424802101135256,9561.10994140625,60.43316304016113,60.43316304016113,60.424802101135256,60.424802101135256
2024-12-26T16:14:00Z,60.424802101135256,60.424802101135256,60.41644116210937,60.41644116210937,60.41644116210937,9701.45818359375,60.424802101135256,60.424802101135256,60.41644116210937,60.41644116210937
2024-12-26T16:15:00Z,60.41644116210937,60.41644116210937,60.408080223083495,60.408080223083495,60.408080223083495,9841.55765625,60.41644116210937,60.41644116210937,60.408080223083495,60.408080223083495
